24.7144,148.2479,62.1567,6.22E+05
29.4204,210.5381,57.868,5.79E+05
26.1343,165.7943,64.4327,6.44E+05
29.6378,213.5999,69.8348,6.98E+05
27.3752,181.8789,67.3344,6.73E+05
25.7231,160.6805,66.8332,6.68E+05
25.8689,162.8074,64.9149,6.49E+05
15.7302,59.6774,47.8755,4.79E+05
20.1921,98.5891,48.3183,4.83E+05
24.1313,141.1438,63.2445,6.32E+05
1.50E+01,54.1433,52.7074,5.27E+05
15.008,54.1667,38.3523,3.84E+05
20.4411,101.1153,53.8766,5.39E+05
24.5837,146.3731,50.737,5.07E+05
28.6601,199.8724,61.1332,6.11E+05
17.951,77.8558,56.3763,5.64E+05
18.3445,81.3193,48.4328,4.84E+05
19.805,94.963,63.4745,6.35E+05
2.24E+01,121.9621,53.1501,5.32E+05
24.2874,143.1373,63.483,6.35E+05
20.8586,105.3605,56.4517,5.65E+05
22.7183,125.1637,61.9395,6.19E+05
28.5068,197.1602,43.5534,4.36E+05
26.597,171.4166,42.5787,4.26E+05
18.887,86.3953,53.7565,5.38E+05
22.821,126.0673,47.7099,4.77E+05
16.6036,66.6096,57.9218,5.79E+05
22.1648,119.2701,44.8675,4.49E+05
20.9361,106.3168,66.5538,6.66E+05
16.4985,65.8891,56.5972,5.66E+05
24.4696,145.316,55.382,5.54E+05
22.3839,121.8845,56.8336,5.68E+05
20.4411,101.1153,53.8766,5.39E+05
19.1165,88.6658,55.3857,5.54E+05
25.5773,158.6003,61.3294,6.13E+05
22.3078,120.6364,44.6668,4.47E+05
25.1309,153.2757,54.4343,5.44E+05
13.1499,41.6544,53.2246,5.32E+05
19.801,95.1016,45.5808,4.56E+05
18.4152,81.9405,46.2694,4.63E+05
18.7168,84.767,60.4451,6.04E+05
26.1962,166.9054,48.2424,4.82E+05
16.1158,62.6208,41.1559,4.12E+05
36.6371,326.49,63.7909,6.38E+05
17.5419,74.7315,47.1351,4.71E+05
34.701,292.5474,50.8743,5.09E+05
,,,
,,,
,,,
,,,
,,,
451.8099,5.04E+04,36.7612,3.68E+05
65.6253,1.05E+03,61.4581,6.15E+05
36.2315,319.033,66.8318,6.68E+05
